Country,Year,Quarter,Month,WeekCode,Week,I7498_6,I7498_7,I7498_8,I7498_9,I7498_10,I7498_11,I7498_12,I7498_13,I7498_14,I7498_15,I7498_16,I7498_17
India,"Calendar Year (Jan - Dec), 2003","October - December, 2003","November, 2003",200348.0,"Week 48, 2003",308811.0,3362.0,79001.0,391174.0,63839.0,57997.0,5020.0,2936.0,2084.0,441078.0,7262.0,126025.0
India,"Calendar Year (Jan - Dec), 2003","October - December, 2003","December, 2003",200349.0,"Week 49, 2003",312539.0,3367.0,74411.0,390316.0,58440.0,52263.0,5125.0,3026.0,2099.0,444983.0,7262.0,125493.0
India,"Calendar Year (Jan - Dec), 2003","October - December, 2003","December, 2003",200350.0,"Week 50, 2003",314370.0,3369.0,77622.0,395360.0,59434.0,53083.0,5134.0,3044.0,2090.0,450693.0,7262.0,127163.0
India,"Calendar Year (Jan - Dec), 2003","October - December, 2003","December, 2003",200351.0,"Week 51, 2003",313031.0,3174.0,76209.0,392415.0,53709.0,45488.0,5440.0,3349.0,2091.0,455560.0,7262.0,129557.0
India,"Calendar Year (Jan - Dec), 2003","October - December, 2003","December, 2003",200352.0,"Week 52, 2003",312387.0,3693.0,75068.0,391149.0,50576.0,43831.0,5324.0,3244.0,2080.0,458605.0,7272.0,130628.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","January, 2004",200401.0,"Week 01, 2004",312177.0,3889.0,77957.0,394023.0,49572.0,43737.0,4789.0,2718.0,2071.0,465465.0,7272.0,133075.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","January, 2004",200402.0,"Week 02, 2004",316251.0,3316.0,75677.0,395243.0,48161.0,40459.0,5721.0,3564.0,2157.0,472416.0,7272.0,138326.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","January, 2004",200403.0,"Week 03, 2004",317729.0,3352.0,73007.0,394088.0,43313.0,36919.0,5323.0,3253.0,2070.0,468745.0,7272.0,130564.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","January, 2004",200404.0,"Week 04, 2004",316382.0,3463.0,84257.0,404102.0,52409.0,48250.0,5621.0,3557.0,2064.0,472895.0,7280.0,134104.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","January, 2004",200405.0,"Week 05, 2004",315925.0,4034.0,78060.0,398018.0,39922.0,35841.0,5917.0,3850.0,2067.0,475842.0,7280.0,130943.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","February, 2004",200406.0,"Week 06, 2004",320959.0,3582.0,73263.0,397804.0,38111.0,34307.0,3842.0,1783.0,2059.0,482697.0,7280.0,134126.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","February, 2004",200407.0,"Week 07, 2004",323543.0,3269.0,74720.0,401532.0,40145.0,35269.0,4111.0,2055.0,2056.0,486564.0,7280.0,136568.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","February, 2004",200408.0,"Week 08, 2004",323170.0,3470.0,77264.0,403904.0,37469.0,30512.0,4417.0,2356.0,2061.0,487435.0,7291.0,132708.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","February, 2004",200409.0,"Week 09, 2004",322212.0,3279.0,79164.0,404655.0,34745.0,30566.0,5145.0,3082.0,2063.0,490433.0,7291.0,132960.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","March, 2004",200410.0,"Week 10, 2004",325962.0,3300.0,82424.0,411687.0,36430.0,32650.0,4352.0,2289.0,2063.0,494433.0,7291.0,130819.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","March, 2004",200411.0,"Week 11, 2004",329369.0,3471.0,84320.0,417159.0,35681.0,34010.0,4424.0,2370.0,2054.0,496114.0,7291.0,126351.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","March, 2004",200412.0,"Week 12, 2004",328262.0,4209.0,75305.0,407776.0,27483.0,23305.0,3917.0,1874.0,2043.0,497402.0,7296.0,128322.0
India,"Calendar Year (Jan - Dec), 2004","January - March, 2004","March, 2004",200413.0,"Week 13, 2004",327283.0,5079.0,84703.0,417065.0,31981.0,27445.0,4549.0,2493.0,2056.0,493648.0,7296.0,120408.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","April, 2004",200414.0,"Week 14, 2004",326421.0,4372.0,84852.0,415645.0,23279.0,22599.0,7939.0,5866.0,2073.0,487302.0,7296.0,110170.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","April, 2004",200415.0,"Week 15, 2004",334491.0,3729.0,83416.0,421636.0,14972.0,10623.0,6383.0,4342.0,2041.0,500461.0,7296.0,107474.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","April, 2004",200416.0,"Week 16, 2004",339601.0,3826.0,72340.0,415768.0,-1647.0,-6028.0,6249.0,4225.0,2024.0,510219.0,7296.0,106350.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","April, 2004",200417.0,"Week 17, 2004",340753.0,3857.0,83968.0,428578.0,8377.0,5760.0,5681.0,3659.0,2022.0,514531.0,7296.0,107305.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","April, 2004",200418.0,"Week 18, 2004",341135.0,3807.0,90141.0,435083.0,13361.0,7689.0,5438.0,3416.0,2022.0,520009.0,7314.0,111038.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","May, 2004",200419.0,"Week 19, 2004",346254.0,3690.0,76558.0,426503.0,4668.0,1272.0,4237.0,2215.0,2022.0,524226.0,7314.0,113941.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","May, 2004",200420.0,"Week 20, 2004",347650.0,3683.0,81379.0,432712.0,8921.0,4957.0,4309.0,2288.0,2021.0,532804.0,7314.0,120635.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","May, 2004",200421.0,"Week 21, 2004",345565.0,3662.0,85598.0,434825.0,14314.0,10320.0,4487.0,2466.0,2021.0,531221.0,7314.0,122511.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","May, 2004",200422.0,"Week 22, 2004",343094.0,3803.0,79611.0,426508.0,4259.0,651.0,5911.0,3795.0,2116.0,537506.0,7324.0,128492.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","June, 2004",200423.0,"Week 23, 2004",345950.0,3773.0,77246.0,426969.0,6812.0,5016.0,3916.0,1985.0,1931.0,535073.0,7324.0,126155.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","June, 2004",200424.0,"Week 24, 2004",346822.0,3523.0,84443.0,434787.0,12354.0,9288.0,4175.0,2254.0,1921.0,532436.0,7324.0,121501.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","June, 2004",200425.0,"Week 25, 2004",344500.0,4553.0,76123.0,425176.0,3009.0,-1207.0,4226.0,2332.0,1894.0,541274.0,7324.0,130657.0
India,"Calendar Year (Jan - Dec), 2004","April - June, 2004","June, 2004",200426.0,"Week 26, 2004",341345.0,3656.0,84700.0,429700.0,10764.0,6891.0,4495.0,2605.0,1890.0,541938.0,7333.0,134829.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","July, 2004",200427.0,"Week 27, 2004",340570.0,5231.0,78912.0,424712.0,2931.0,577.0,5073.0,3183.0,1890.0,545881.0,7333.0,136504.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","July, 2004",200428.0,"Week 28, 2004",342644.0,4642.0,76315.0,423600.0,1270.0,,4925.0,3035.0,1890.0,546731.0,7333.0,136657.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","July, 2004",200429.0,"Week 29, 2004",341154.0,4488.0,83811.0,429453.0,7314.0,3693.0,5234.0,3344.0,1890.0,552997.0,7333.0,143423.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","July, 2004",200430.0,"Week 30, 2004",337556.0,4564.0,82275.0,424395.0,2363.0,-1640.0,5121.0,3231.0,1890.0,546541.0,7339.0,136967.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","July, 2004",200431.0,"Week 31, 2004",333981.0,4682.0,84300.0,422962.0,4675.0,1554.0,5576.0,3686.0,1890.0,543370.0,7339.0,137998.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","August, 2004",200432.0,"Week 32, 2004",337441.0,4700.0,80931.0,423072.0,6322.0,4137.0,3306.0,1416.0,1890.0,548054.0,7339.0,141948.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","August, 2004",200433.0,"Week 33, 2004",338209.0,4428.0,92823.0,435460.0,16389.0,14163.0,3665.0,1775.0,1890.0,546034.0,7339.0,137967.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","August, 2004",200434.0,"Week 34, 2004",336387.0,4491.0,88995.0,429873.0,10580.0,7380.0,4025.0,2135.0,1890.0,545026.0,7339.0,137097.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","August, 2004",200435.0,"Week 35, 2004",334587.0,4470.0,83372.0,422429.0,3080.0,750.0,4416.0,2526.0,1890.0,538271.0,7339.0,130677.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","September, 2004",200436.0,"Week 36, 2004",336900.0,4516.0,87016.0,428432.0,9001.0,7761.0,4130.0,2240.0,1890.0,538581.0,7339.0,130618.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","September, 2004",200437.0,"Week 37, 2004",338572.0,4544.0,84299.0,427415.0,7649.0,5782.0,4299.0,2409.0,1890.0,541166.0,7339.0,133038.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","September, 2004",200438.0,"Week 38, 2004",337179.0,4411.0,81826.0,423415.0,4585.0,2392.0,3756.0,1866.0,1890.0,536677.0,7341.0,128945.0
India,"Calendar Year (Jan - Dec), 2004","July - September, 2004","September, 2004",200439.0,"Week 39, 2004",334151.0,4487.0,90235.0,428872.0,10571.0,7880.0,3734.0,1844.0,1890.0,539787.0,7341.0,132561.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","October, 2004",200440.0,"Week 40, 2004",332798.0,7039.0,88352.0,428190.0,8694.0,7868.0,4281.0,2391.0,1890.0,541846.0,7341.0,133972.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","October, 2004",200441.0,"Week 41, 2004",338320.0,6694.0,92591.0,437605.0,18902.0,15312.0,3832.0,1942.0,1890.0,540918.0,7341.0,133388.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","October, 2004",200442.0,"Week 42, 2004",341067.0,6670.0,91435.0,439172.0,20865.0,15524.0,3773.0,1883.0,1890.0,542755.0,7341.0,135562.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","October, 2004",200443.0,"Week 43, 2004",342921.0,6681.0,99765.0,449366.0,31261.0,25371.0,3922.0,2032.0,1890.0,546150.0,7341.0,139308.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","October, 2004",200444.0,"Week 44, 2004",342164.0,6501.0,93715.0,442380.0,22554.0,18135.0,4187.0,2297.0,1890.0,544963.0,7361.0,136685.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","November, 2004",200445.0,"Week 45, 2004",349185.0,6645.0,97297.0,453127.0,30388.0,27093.0,6848.0,4852.0,1996.0,545322.0,7361.0,136791.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","November, 2004",200446.0,"Week 46, 2004",359900.0,6788.0,92073.0,458760.0,30737.0,27380.0,7097.0,4688.0,2409.0,552420.0,7361.0,138854.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","November, 2004",200447.0,"Week 47, 2004",359536.0,6615.0,103112.0,469262.0,34073.0,29637.0,8604.0,6545.0,2059.0,558591.0,7361.0,139366.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","November, 2004",200448.0,"Week 48, 2004",354914.0,4403.0,96337.0,455655.0,18204.0,14052.0,7328.0,5438.0,1890.0,565559.0,7374.0,142811.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","December, 2004",200449.0,"Week 49, 2004",355828.0,4372.0,97253.0,457452.0,9630.0,8910.0,5049.0,3159.0,1890.0,572243.0,7374.0,136844.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","December, 2004",200450.0,"Week 50, 2004",357298.0,4259.0,91444.0,453002.0,5101.0,4626.0,5130.0,3240.0,1890.0,572350.0,7374.0,136953.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","December, 2004",200451.0,"Week 51, 2004",355766.0,4191.0,98433.0,458390.0,9014.0,7686.0,6603.0,4713.0,1890.0,569204.0,7374.0,133804.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","December, 2004",200452.0,"Week 52, 2004",353646.0,4721.0,96595.0,454961.0,4770.0,2594.0,7483.0,5593.0,1890.0,568140.0,7431.0,132861.0
India,"Calendar Year (Jan - Dec), 2004","October - December, 2004","December, 2004",200453.0,"Week 53, 2004",351088.0,4642.0,113674.0,469404.0,18333.0,15337.0,8180.0,6290.0,1890.0,565418.0,7431.0,129958.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","January, 2005",200501.0,"Week 01, 2005",355917.0,4548.0,88541.0,449007.0,-2265.0,-3686.0,7302.0,5412.0,1890.0,559597.0,7431.0,123058.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","January, 2005",200502.0,"Week 02, 2005",358584.0,4411.0,99348.0,462344.0,11518.0,9908.0,7637.0,5747.0,1890.0,560947.0,7431.0,125189.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","January, 2005",200503.0,"Week 03, 2005",357994.0,5510.0,102227.0,465731.0,14187.0,11023.0,8124.0,6234.0,1890.0,560344.0,7436.0,124360.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","January, 2005",200504.0,"Week 04, 2005",356420.0,4464.0,103590.0,464474.0,13530.0,10137.0,7482.0,6092.0,1390.0,561595.0,7436.0,125569.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","February, 2005",200505.0,"Week 05, 2005",359105.0,4418.0,99762.0,463285.0,12560.0,11849.0,6405.0,5015.0,1390.0,554312.0,7436.0,117427.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","February, 2005",200506.0,"Week 06, 2005",361807.0,4368.0,100827.0,467002.0,12514.0,11453.0,6417.0,5027.0,1390.0,562933.0,7436.0,122298.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","February, 2005",200507.0,"Week 07, 2005",361254.0,4364.0,96186.0,461804.0,-2037.0,-4517.0,6530.0,5140.0,1390.0,576600.0,7435.0,126723.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","February, 2005",200508.0,"Week 08, 2005",358982.0,5478.0,102198.0,466659.0,-4680.0,-6881.0,6125.0,4735.0,1390.0,586453.0,7435.0,128674.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","March, 2005",200509.0,"Week 09, 2005",363050.0,4420.0,96643.0,464113.0,-16077.0,-16713.0,6130.0,4740.0,1390.0,595008.0,7435.0,128382.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","March, 2005",200510.0,"Week 10, 2005",367486.0,4774.0,103631.0,475891.0,-13282.0,-14280.0,6186.0,4796.0,1390.0,605595.0,7435.0,130042.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","March, 2005",200511.0,"Week 11, 2005",368661.0,6478.0,113996.0,489135.0,-17975.0,-30770.0,6648.0,5258.0,1390.0,612790.0,7448.0,119776.0
India,"Calendar Year (Jan - Dec), 2005","January - March, 2005","March, 2005",200512.0,"Week 12, 2005",369935.0,6379.0,117126.0,493440.0,-8233.0,-8519.0,7682.0,6292.0,1390.0,611172.0,7448.0,124629.0
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","April, 2005",200513.0,"Week 13, 2005",367999.6,6295.0294,100324.74,474619.3694,-27662.13,-28214.07,6633.59,5244.09,1389.5,611442.5794,7447.96,123242.63
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","April, 2005",200514.0,"Week 14, 2005",376799.31,4544.4894,104027.75,485371.5494,-16561.8,-17846.79,6524.34,5134.84,1389.5,612862.3894,7447.96,124901.35
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","April, 2005",200515.0,"Week 15, 2005",381751.88,4682.4294,110653.49,497087.7994,-4540.97,-8719.93,6343.15,4953.65,1389.5,614050.7294,7447.96,126213.07
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","April, 2005",200516.0,"Week 16, 2005",383479.59,4433.0694,104903.24,492815.8994,-9259.52,-13760.39,6377.83,4988.33,1389.5,617274.1394,7447.96,129024.49
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","April, 2005",200517.0,"Week 17, 2005",384319.25,4461.7738,111859.2,500640.2238,-1198.72,-5850.11,6595.9,5206.4,1389.5,613095.4438,7435.39,125287.81
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","May, 2005",200518.0,"Week 18, 2005",391482.99,4611.6138,102219.29,498313.8938,-5588.28,-7026.74,6585.18,5195.68,1389.5,608356.8838,7435.39,118475.28
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","May, 2005",200519.0,"Week 19, 2005",394626.73,4247.3838,112512.42,511386.5338,7612.42,5516.95,7029.35,5639.85,1389.5,602580.0038,7435.39,113270.64
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","May, 2005",200520.0,"Week 20, 2005",393110.85,4289.0338,105989.04,503388.9238,-1037.55,-1023.62,7657.21,6267.71,1389.5,601265.7838,7435.39,111931.91
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","May, 2005",200521.0,"Week 21, 2005",389838.49,4301.7384,96554.43,490694.6584,-16066.67,-16920.93,8482.54,7093.04,1389.5,602321.3784,7495.28,111537.85
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","June, 2005",200522.0,"Week 22, 2005",391642.96,4395.8784,106154.95,502193.7884,-4169.84,-4312.14,7615.18,6225.68,1389.5,598604.4684,7495.28,107351.31
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","June, 2005",200523.0,"Week 23, 2005",393192.13,4362.0984,107778.54,505332.7684,-769.84,-728.66,7923.78,6534.28,1389.5,596570.3484,7495.28,105886.82
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","June, 2005",200524.0,"Week 24, 2005",391831.0,4747.4184,107305.91,503884.3284,-757.26,-716.09,6940.43,5550.93,1389.5,601525.7684,7495.28,111319.9
India,"Calendar Year (Jan - Dec), 2005","April - June, 2005","June, 2005",200525.0,"Week 25, 2005",388538.44,4435.122,103316.61,496290.172,-8699.22,-8658.04,7802.35,6412.85,1389.5,598202.332,7831.93,108847.24
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","July, 2005",200526.0,"Week 26, 2005",386299.61,5027.742,108896.78,500224.132,-3195.6,-3499.45,6344.46,4957.59,1386.87,591463.702,7831.93,102220.36
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","July, 2005",200527.0,"Week 27, 2005",389266.59,4871.602,103483.56,497621.752,-5259.0,-5609.51,5250.76,3863.89,1386.87,590468.222,7831.93,100670.17
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","July, 2005",200528.0,"Week 28, 2005",388197.15,4896.802,113825.37,506919.322,2431.91,2272.67,4984.53,3597.66,1386.87,591856.052,7831.93,100185.1
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","July, 2005",200529.0,"Week 29, 2005",384337.05,4932.882,108185.5,497455.432,-7509.09,-7926.81,4829.13,3442.26,1386.87,590033.482,8189.56,98087.66
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","July, 2005",200530.0,"Week 30, 2005",380382.06,5469.3962,121398.96,507250.4162,-9189.78,-9878.02,5027.62,3640.75,1386.87,604682.8262,8189.56,101459.8
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","August, 2005",200531.0,"Week 31, 2005",383280.31,5165.4762,101457.49,489903.2762,-32684.05,-33054.05,4583.71,3196.84,1386.87,613600.2962,8189.56,103786.24
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","August, 2005",200532.0,"Week 32, 2005",385267.22,4687.4562,112010.06,501964.7362,-29058.26,-29266.38,4823.6,3436.73,1386.87,623069.0362,8189.56,105059.21
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","August, 2005",200533.0,"Week 33, 2005",384372.07,4780.7262,115467.94,504620.7362,-25507.71,-25656.47,4777.63,3390.76,1386.87,617820.0962,8182.84,100652.13
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","August, 2005",200534.0,"Week 34, 2005",380696.67,4710.7906,111449.44,496856.9006,-33120.57,-33429.6,4511.02,3124.15,1386.87,622573.1506,8182.84,105289.53
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","September, 2005",200535.0,"Week 35, 2005",380162.93,5453.0206,108727.42,494343.3706,-35755.71,-35714.55,5015.75,3628.88,1386.87,633319.3706,8182.84,116418.87
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","September, 2005",200536.0,"Week 36, 2005",384320.82,4719.0406,101438.18,490478.0406,-40295.03,-40447.52,4870.93,3484.06,1386.87,630188.3706,8182.84,112469.08
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","September, 2005",200537.0,"Week 37, 2005",383893.49,4936.6206,115379.95,504210.0606,-26305.63,-26556.43,5436.11,4049.24,1386.87,626430.6806,8182.84,109533.96
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","September, 2005",200538.0,"Week 38, 2005",380372.12,4747.6906,122181.95,507301.7606,-22222.88,-22292.66,5037.27,3650.4,1386.87,622009.9406,8182.84,105705.39
India,"Calendar Year (Jan - Dec), 2005","July - September, 2005","September, 2005",200539.0,"Week 39, 2005",379059.61,5192.0443,113096.44,497348.0943,-33949.89,-33908.73,5933.08,4546.21,1386.87,623021.6943,8741.43,106398.2
India,"Calendar Year (Jan - Dec), 2005","October - December, 2005","October, 2005",200540.0,"Week 40, 2005",386622.14,4716.3543,114257.91,505596.4043,-25362.09,-25545.74,5223.17,3836.3,1386.87,628829.3443,8741.43,111835.46
India,"Calendar Year (Jan - Dec), 2005","October - December, 2005","October, 2005",200541.0,"Week 41, 2005",392397.35,5066.7343,121427.07,518891.1543,-11333.49,-11361.16,5270.81,3883.94,1386.87,637065.4443,8741.43,120853.04
