Country,Year,Month,CalendarDay,I7494_5,I7494_6,I7494_7
India,"Calendar Year (Jan - Dec), 2016","September, 2016",2016-09-30,412450.0,102.4700130184,402508.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-01,427440.0,106.955457746,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-02,427440.0,106.955457746,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-03,403008.217585,100.8420559312,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-04,398531.161485,99.7217920707,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-05,404030.0,101.0977297238,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-06,394108.091112,98.6150366983,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-07,394707.913979,98.76512637,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-08,394707.913979,98.76512637,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-09,394707.913979,98.76512637,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-10,401872.554711,100.5578865915,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-11,401872.554711,100.5578865915,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-12,399926.270294,100.0708808346,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-13,392257.77851,98.152045328,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-14,402498.582536,100.714533355,399643.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-15,410587.505236,99.6433758524,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-16,410587.505236,99.6433758524,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-17,410441.907499,99.6080414843,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-18,414375.625956,100.5626954417,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-19,414814.720338,100.6692570052,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-20,417184.464258,101.2443580034,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-21,410551.042221,99.6345268303,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-22,410551.042221,99.6345268303,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-23,410551.042221,99.6345268303,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-24,418530.0,101.5708991717,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-25,439265.51659,106.603095346,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-26,421568.022238,102.3081812075,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-27,413170.0,100.2701082617,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-28,418450.0,101.551484382,412057.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-29,422810.0,104.1514249046,405957.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-30,422810.0,104.1514249046,405957.0
India,"Calendar Year (Jan - Dec), 2016","October, 2016",2016-10-31,427850.0,105.392935705,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-01,415821.735014,102.4299950522,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-02,398435.198796,98.1471433664,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-03,408607.898466,100.6529998167,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-04,409513.194683,100.8760027991,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-05,399855.23611,98.4969432994,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-06,399855.23611,98.4969432994,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-07,405209.463745,99.815858267,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-08,406902.980495,100.2330248019,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-09,409859.568718,100.9613256374,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-10,406850.0,100.2199740367,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-11,413080.0,101.7546193316,405957.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-12,434170.0,106.3795380427,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-13,434971.321883,106.5758764626,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-14,419070.0,102.6797637045,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-15,414810.088723,101.6360080471,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-16,403580.0,98.8844322807,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-17,404128.509271,99.0188270174,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-18,405250.704813,99.2937853134,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-19,416120.0,101.9569601086,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-20,416120.0,101.9569601086,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-21,402525.353592,98.6260247498,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-22,406198.812733,99.5260889791,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-23,416402.860881,102.0262661635,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-24,412392.254963,101.0435948485,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-25,417328.964594,102.2531783987,408133.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-26,417328.964594,54.4643813043,766242.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-27,417328.964594,54.4643813043,766242.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-28,904973.777004,118.1054780349,766242.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-29,911314.728103,118.9330169976,766242.0
India,"Calendar Year (Jan - Dec), 2016","November, 2016",2016-11-30,950095.745368,123.994214017,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-01,924061.684591,120.5965849681,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-02,853689.205972,111.4124788216,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-03,871460.0,113.7316931205,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-04,871460.0,113.7316931205,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-05,816070.0,106.5029063925,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-06,804080.0,104.9381265971,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-07,805220.0,105.0869046594,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-08,934410.0,121.9471133141,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-09,777890.0,101.5201463767,766242.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-10,511510.0,118.5181237662,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-11,511510.0,118.5181237662,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-12,458520.0,106.2402105712,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-13,432040.0,100.1047295106,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-14,425804.53516,98.6599569868,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-15,418972.910915,97.0770528641,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-16,425211.063533,98.5224481526,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-17,424110.0,98.2673290268,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-18,424110.0,98.2673290268,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-19,418820.0,97.0416230294,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-20,418970.0,97.0763783979,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-21,423680.0,98.1676969703,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-22,426480.0,98.8164638498,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-23,431200.0,99.9100994467,431588.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-24,431200.0,98.8208871421,436345.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-25,431200.0,98.8208871421,436345.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-26,441000.0,101.0668163953,436345.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-27,438780.0,100.5580446665,436345.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-28,431110.0,98.8002612612,436345.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-29,431290.0,98.841513023,436345.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-30,449620.0,103.0423174323,436345.0
India,"Calendar Year (Jan - Dec), 2016","December, 2016",2016-12-31,475779.0,109.0373443032,436345.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-01,475779.0,109.0373443032,436345.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-02,449155.0,102.935750381,436345.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-03,429729.0,98.4837685776,436345.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-04,426749.0,97.8008227435,436345.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-05,427146.0,97.8918057959,436345.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-06,430474.0,98.6545050362,436345.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-07,440662.0,101.7025745179,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-08,440662.0,101.7025745179,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-09,425622.0,98.2314181197,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-10,437235.0,100.9116401445,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-11,428621.0,98.9235722446,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-12,432165.0,99.7415096299,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-13,437793.0,101.0404237396,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-14,437793.0,101.0404237396,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-15,437793.0,101.0404237396,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-16,441622.0,101.9241376923,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-17,452663.0,104.4723449923,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-18,436362.0,100.7101561328,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-19,427774.0,98.7280889022,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-20,432039.0,99.7124294633,433285.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-21,432039.0,99.1740830095,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-22,432039.0,99.1740830095,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-23,441162.0,101.2682577467,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-24,438009.0,100.5444900227,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-25,434262.0,99.684370244,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-26,434262.0,99.684370244,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-27,434223.0,99.6754178364,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-28,434223.0,99.6754178364,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-29,434223.0,99.6754178364,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-30,448250.0,102.8953004451,435637.0
India,"Calendar Year (Jan - Dec), 2017","January, 2017",2017-01-31,450590.0,103.4324449025,435637.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-01,445550.0,102.2755183788,435637.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-02,448770.0,103.0146658801,435637.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-03,432730.0,99.3327013087,435637.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-04,432730.0,100.335510558,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-05,432730.0,100.335510558,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-06,443120.0,102.7446015725,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-07,437900.0,101.5342594074,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-08,426260.0,98.835335499,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-09,426900.0,98.9837299407,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-10,434800.0,100.8154738304,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-11,434800.0,100.8154738304,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-12,434800.0,100.8154738304,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-13,429570.0,99.6028130021,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-14,437530.0,101.4484688708,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-15,438350.0,101.6385992492,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-16,442150.0,102.5196912468,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-17,428270.0,99.3013867924,431283.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-18,428270.0,98.5600434495,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-19,428270.0,98.5600434495,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-20,453413.0,104.3463352105,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-21,437954.0,100.7886736612,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-22,482916.0,111.1360168643,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-23,444682.0,102.3370239364,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-24,435444.0,100.2110340669,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-25,435444.0,100.2110340669,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-26,435444.0,100.2110340669,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-27,434080.0,99.8971295224,434527.0
India,"Calendar Year (Jan - Dec), 2017","February, 2017",2017-02-28,435130.0,100.1387715838,434527.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-01,427730.0,98.4357703894,434527.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-02,426100.0,98.0606498561,434527.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-03,432250.0,99.4759819298,434527.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-04,432250.0,100.1557076589,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-05,432250.0,100.1557076589,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-06,431806.0,100.0528293843,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-07,424473.0,98.3537158984,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-08,431714.0,100.0315122643,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-09,448996.0,104.035886908,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-10,453332.0,105.0405720403,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-11,453332.0,105.0405720403,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-12,453332.0,105.0405720403,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-13,444431.0,102.9781406837,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-14,430573.0,99.7671336352,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-15,420408.0,97.4118235869,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-16,418637.0,97.0014690276,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-17,425730.0,98.6449726353,431578.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-18,425730.0,97.733486684,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-19,425730.0,97.733486684,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-20,456356.0,104.7642004302,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-21,452759.0,103.9384485414,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-22,442823.0,101.6574725151,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-23,444048.0,101.9386918823,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-24,424136.0,97.3675571564,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-25,424136.0,97.3675571564,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-26,424136.0,97.3675571564,435603.0
India,"Calendar Year (Jan - Dec), 2017","March, 2017",2017-03-27,460627.0,105.7446803626,435603.0
