Country,Year,Quarter,Month,FortnightCode,Fortnight,I7501_6,I7501_7,I7501_8,I7501_9
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","November, 2016",201616.0,"fortnight, from : 2016-11-07 - to : 2016-11-20",178790.0,7907.0,6.42,6.97
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","November, 2016",201617.0,"fortnight, from : 2016-11-21 - to : 2016-12-04",165028.0,6913.0,6.02,6.9
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","December, 2016",201618.0,"fortnight, from : 2016-12-05 - to : 2016-12-18",162536.0,14548.0,5.92,6.85
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","December, 2016",201619.0,"fortnight, from : 2016-12-19 - to : 2017-01-01",146800.0,1671.0,6.0,6.49
India,"Calendar Year (Jan - Dec), 2017","January - March, 2017","January, 2017",201620.0,"fortnight, from : 2017-01-02 - to : 2017-01-15",144891.0,7667.0,6.27,6.55
India,"Calendar Year (Jan - Dec), 2017","January - March, 2017","January, 2017",201621.0,"fortnight, from : 2017-01-16 - to : 2017-01-29",151153.0,8310.0,6.4,6.62
India,"Calendar Year (Jan - Dec), 2017","January - March, 2017","February, 2017",201622.0,"fortnight, from : 2017-01-30 - to : 2017-02-12",150623.0,10843.0,6.41,6.9
India,"Calendar Year (Jan - Dec), 2017","January - March, 2017","February, 2017",201623.0,"fortnight, from : 2017-02-13 - to : 2017-02-26",145746.0,9884.0,6.18,6.7
India,"Calendar Year (Jan - Dec), 2017","January - March, 2017","March, 2017",201624.0,"fortnight, from : 2017-02-27 - to : 2017-03-12",146068.0,24245.0,6.12,6.71
India,"Calendar Year (Jan - Dec), 2017","January - March, 2017","March, 2017",201625.0,"fortnight, from : 2017-03-13 - to : 2017-03-26",138829.0,24095.0,6.16,6.68
India,"Calendar Year (Jan - Dec), 2017","January - March, 2017","March, 2017",201626.0,"fortnight, from : 2017-03-27 - to : 2017-04-09",155741.0,24597.0,6.21,6.7
India,"Calendar Year (Jan - Dec), 2017","April - June, 2017","April, 2017",201701.0,"fortnight, from : 2017-04-10 - to : 2017-04-23",183089.0,30267.0,6.0,6.72
India,"Calendar Year (Jan - Dec), 2017","April - June, 2017","April, 2017",201702.0,"fortnight, from : 2017-04-24 - to : 2017-05-07",172310.0,4894.0,6.1,6.72
India,"Calendar Year (Jan - Dec), 2017","April - June, 2017","May, 2017",201703.0,"fortnight, from : 2017-05-08 - to : 2017-05-21",173407.0,8994.0,6.4,6.95
India,"Calendar Year (Jan - Dec), 2017","April - June, 2017","May, 2017",201704.0,"fortnight, from : 2017-05-22 - to : 2017-06-04",153941.0,13222.0,6.38,6.99
India,"Calendar Year (Jan - Dec), 2017","April - June, 2017","June, 2017",201705.0,"fortnight, from : 2017-06-05 - to : 2017-06-18",125161.0,6356.0,6.4,7.05
India,"Calendar Year (Jan - Dec), 2017","April - June, 2017","June, 2017",201706.0,"fortnight, from : 2017-06-19 - to : 2017-07-02",111111.0,13033.0,6.2,6.7
India,"Calendar Year (Jan - Dec), 2017","July - September, 2017","July, 2017",201707.0,"fortnight, from : 2017-07-03 - to : 2017-07-16",110221.0,5517.0,6.32,6.68
India,"Calendar Year (Jan - Dec), 2017","July - September, 2017","July, 2017",201708.0,"fortnight, from : 2017-07-17 - to : 2017-07-30",122621.0,20067.0,6.25,6.75
India,"Calendar Year (Jan - Dec), 2017","July - September, 2017","August, 2017",201709.0,"fortnight, from : 2017-07-31 - to : 2017-08-13",113341.0,6365.0,6.17,6.6
India,"Calendar Year (Jan - Dec), 2017","July - September, 2017","August, 2017",201710.0,"fortnight, from : 2017-08-14 - to : 2017-08-27",114713.0,12134.0,6.16,6.7
India,"Calendar Year (Jan - Dec), 2017","July - September, 2017","September, 2017",201711.0,"fortnight, from : 2017-08-28 - to : 2017-09-10",112399.0,9379.0,6.15,6.5
India,"Calendar Year (Jan - Dec), 2017","July - September, 2017","September, 2017",201712.0,"fortnight, from : 2017-09-11 - to : 2017-09-24",82412.0,11767.0,6.12,6.53
India,"Calendar Year (Jan - Dec), 2017","July - September, 2017","September, 2017",201713.0,"fortnight, from : 2017-09-25 - to : 2017-10-08",114450.0,16922.0,6.09,6.68
India,"Calendar Year (Jan - Dec), 2017","October - December, 2017","October, 2017",201714.0,"fortnight, from : 2017-10-09 - to : 2017-10-22",116803.0,14957.0,6.1,6.61
India,"Calendar Year (Jan - Dec), 2017","October - December, 2017","October, 2017",201715.0,"fortnight, from : 2017-10-23 - to : 2017-11-05",128622.0,13772.0,6.1,6.63
India,"Calendar Year (Jan - Dec), 2017","October - December, 2017","November, 2017",201716.0,"fortnight, from : 2017-11-06 - to : 2017-11-19",121649.0,6185.0,6.18,6.65
India,"Calendar Year (Jan - Dec), 2017","October - December, 2017","November, 2017",201717.0,"fortnight, from : 2017-11-20 - to : 2017-12-03",121891.0,13512.0,6.18,6.61
India,"Calendar Year (Jan - Dec), 2017","October - December, 2017","December, 2017",201718.0,"fortnight, from : 2017-12-04 - to : 2017-12-17",119659.0,12219.0,6.21,6.65
India,"Calendar Year (Jan - Dec), 2017","October - December, 2017","December, 2017",201719.0,"fortnight, from : 2017-12-18 - to : 2017-12-31",126981.0,18525.0,6.21,7.75
India,"Calendar Year (Jan - Dec), 2018","January - March, 2018","January, 2018",201720.0,"fortnight, from : 2018-01-01 - to : 2018-01-14",152553.0,34487.0,6.23,7.6
India,"Calendar Year (Jan - Dec), 2018","January - March, 2018","January, 2018",201721.0,"fortnight, from : 2018-01-15 - to : 2018-01-28",168977.0,18198.0,6.32,7.4
India,"Calendar Year (Jan - Dec), 2018","January - March, 2018","February, 2018",201722.0,"fortnight, from : 2018-01-29 - to : 2018-02-11",171178.0,32715.0,6.3,7.8
India,"Calendar Year (Jan - Dec), 2018","January - March, 2018","February, 2018",201723.0,"fortnight, from : 2018-02-12 - to : 2018-02-25",177982.0,21646.0,6.23,7.92
India,"Calendar Year (Jan - Dec), 2018","January - March, 2018","March, 2018",201724.0,"fortnight, from : 2018-02-26 - to : 2018-03-11",194581.0,31905.0,7.16,7.8
India,"Calendar Year (Jan - Dec), 2018","January - March, 2018","March, 2018",201725.0,"fortnight, from : 2018-03-12 - to : 2018-03-25",188776.0,30111.0,6.9,7.85
India,"Calendar Year (Jan - Dec), 2018","January - March, 2018","March, 2018",201726.0,"fortnight, from : 2018-03-26 - to : 2018-04-08",185732.0,33127.0,6.65,8.5
India,"Calendar Year (Jan - Dec), 2018","April - June, 2018","April, 2018",201801.0,"fortnight, from : 2018-04-09 - to : 2018-04-22",203557.0,22649.0,6.36,7.99
India,"Calendar Year (Jan - Dec), 2018","April - June, 2018","April, 2018",201802.0,"fortnight, from : 2018-04-23 - to : 2018-05-06",206807.0,8352.0,6.55,7.99
India,"Calendar Year (Jan - Dec), 2018","April - June, 2018","May, 2018",201803.0,"fortnight, from : 2018-05-07 - to : 2018-05-20",204057.0,13855.0,7.13,7.9
India,"Calendar Year (Jan - Dec), 2018","April - June, 2018","May, 2018",201804.0,"fortnight, from : 2018-05-21 - to : 2018-06-03",205222.0,17199.0,7.43,8.5
India,"Calendar Year (Jan - Dec), 2018","April - June, 2018","June, 2018",201805.0,"fortnight, from : 2018-06-04 - to : 2018-06-17",186153.0,12315.0,7.05,8.2
India,"Calendar Year (Jan - Dec), 2018","April - June, 2018","June, 2018",201806.0,"fortnight, from : 2018-06-18 - to : 2018-07-01",174499.0,21200.0,6.8,8.5
India,"Calendar Year (Jan - Dec), 2018","July - September, 2018","July, 2018",201807.0,"fortnight, from : 2018-07-02 - to : 2018-07-15",168842.0,25482.0,6.25,9.65
India,"Calendar Year (Jan - Dec), 2018","July - September, 2018","July, 2018",201808.0,"fortnight, from : 2018-07-16 - to : 2018-07-29",163851.0,9736.0,6.65,8.6
India,"Calendar Year (Jan - Dec), 2018","July - September, 2018","August, 2018",201809.0,"fortnight, from : 2018-07-30 - to : 2018-08-12",166651.0,14040.0,6.7,8.9
India,"Calendar Year (Jan - Dec), 2018","July - September, 2018","August, 2018",201810.0,"fortnight, from : 2018-08-13 - to : 2018-08-26",158663.0,11457.0,6.8,8.1
India,"Calendar Year (Jan - Dec), 2018","July - September, 2018","August, 2018",201811.0,"fortnight, from : 2018-08-27 - to : 2018-09-09",163975.0,24131.0,6.95,8.9
India,"Calendar Year (Jan - Dec), 2018","July - September, 2018","September, 2018",201812.0,"fortnight, from : 2018-09-10 - to : 2018-09-23",157277.0,18414.0,6.99,8.45
India,"Calendar Year (Jan - Dec), 2018","July - September, 2018","September, 2018",201813.0,"fortnight, from : 2018-09-24 - to : 2018-10-07",151013.0,11006.0,7.15,8.46
India,"Calendar Year (Jan - Dec), 2018","October - December, 2018","October, 2018",201814.0,"fortnight, from : 2018-10-08 - to : 2018-10-21",158917.0,15121.0,7.0,9.05
India,"Calendar Year (Jan - Dec), 2018","October - December, 2018","October, 2018",201815.0,"fortnight, from : 2018-10-22 - to : 2018-11-04",154068.0,10242.0,6.98,8.45
India,"Calendar Year (Jan - Dec), 2018","October - December, 2018","November, 2018",201816.0,"fortnight, from : 2018-11-05 - to : 2018-11-18",131197.0,12881.0,7.12,8.5
India,"Calendar Year (Jan - Dec), 2018","October - December, 2018","November, 2018",201817.0,"fortnight, from : 2018-11-19 - to : 2018-12-02",148506.0,27974.0,6.92,8.5
India,"Calendar Year (Jan - Dec), 2018","October - December, 2018","December, 2018",201818.0,"fortnight, from : 2018-12-03 - to : 2018-12-16",155670.0,31079.0,6.99,9.37
India,"Calendar Year (Jan - Dec), 2018","October - December, 2018","December, 2018",201819.0,"fortnight, from : 2018-12-17 - to : 2018-12-30",180664.0,32220.0,6.83,9.02
India,"Calendar Year (Jan - Dec), 2019","January - March, 2019","January, 2019",201820.0,"fortnight, from : 2018-12-31 - to : 2019-01-13",182138.0,29262.0,6.89,8.65
India,"Calendar Year (Jan - Dec), 2019","January - March, 2019","January, 2019",201821.0,"fortnight, from : 2019-01-14 - to : 2019-01-27",190079.0,15103.0,6.75,9.0
India,"Calendar Year (Jan - Dec), 2019","January - March, 2019","February, 2019",201822.0,"fortnight, from : 2019-01-28 - to : 2019-02-10",177275.0,19296.0,7.04,8.69
India,"Calendar Year (Jan - Dec), 2019","January - March, 2019","February, 2019",201823.0,"fortnight, from : 2019-02-11 - to : 2019-02-24",200251.0,33384.0,6.44,8.9
India,"Calendar Year (Jan - Dec), 2019","January - March, 2019","March, 2019",201824.0,"fortnight, from : 2019-02-25 - to : 2019-03-10",208867.0,29201.0,6.45,8.79
India,"Calendar Year (Jan - Dec), 2019","January - March, 2019","March, 2019",201825.0,"fortnight, from : 2019-03-11 - to : 2019-03-24",220455.0,47243.0,7.22,8.95
